examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a006d44 000000a4 t uartProcessIRQ
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003490 00000004 b rxIsrCallbackUART0
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003494 00000004 b rxIsrCallbackUART2
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003498 00000004 b rxIsrCallbackUART3
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1000349c 00000004 b txIsrCallbackUART0
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:100034a0 00000004 b txIsrCallbackUART2
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:100034a4 00000004 b txIsrCallbackUART3
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0087bc 00000048 t lpcUarts
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:100000e8 00000250 b fp
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10000338 00000238 b fs
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0006bc 00000008 t fsmArrebInicia
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0006c4 000000ae t fsmArreb
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10000570 00000060 b Pwm_Channels
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:100005d0 00000004 b angle.14338
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10000000 00000001 d cnt.14336
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:100005d4 00000014 b comando.14290
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0013d4 0000000a t ld_word
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0013de 00000016 t ld_dword
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0013f4 000000a8 t ld_qword
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a00149c 00000008 t st_word
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0014a4 00000014 t st_dword
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0014b8 00000026 t st_qword
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0014de 00000012 t mem_cpy
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0014f0 0000000a t mem_set
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0014fa 0000001e t mem_cmp
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a001518 00000010 t chk_chr
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a001528 00000004 t dbc_1st
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a00152c 000000c0 t tchar2uni
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0015ec 00000018 t clst2sect
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a001604 00000026 t ld_clust
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a00162a 00000026 t st_clust
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a001650 00000088 t pick_lfn
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0016d8 00000078 t put_lfn
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a001750 000000b0 t gen_numname
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a001800 0000001c t sum_sfn
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a00181c 00000030 t xdir_sum
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a00184c 0000002e t init_alloc_info
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a00187c 000000b0 t get_ldnumber
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a00192c 00000048 t validate
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a001974 00000050 t sync_window
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0019c4 00000034 t move_window
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0019f8 00000084 t check_fs
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a001a7c 000004b4 t find_volume
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a001f30 00000086 t find_bitmap
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a001fb6 00000078 t change_bitmap
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a00202e 0000011e t put_fat
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a00214c 00000030 t fill_last_frag
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a00217c 00000032 t fill_first_frag
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0021ae 00000172 t get_fat
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a002320 000000b4 t dir_sdi
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0023d4 000001cc t create_chain
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0025a0 0000013e t remove_chain
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0026de 00000052 t dir_clear
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a002730 000000dc t dir_next
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a00280c 00000100 t load_xdir
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a00290c 0000003a t load_obj_xdir
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a002946 000000ea t dir_read
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a002a30 0000006c t dir_alloc
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a002a9c 0000005e t store_xdir
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a002afc 00000244 t create_name
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a002d40 00000036 t xname_sum
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a002d76 00000082 t create_xdir
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a002df8 000000a4 t cmp_lfn
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a002e9c 0000015c t dir_find
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a002ff8 000000b4 t follow_path
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0030ac 00000208 t dir_register
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0032b4 0000008c t sync_fs
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:100005e8 00000260 b DirBuf
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10000848 00000008 b FatFs
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10000850 00000002 b Fsid
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10000854 00000200 b LfnBuf
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a007f98 00000080 t ExCvt
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a008018 0000000d t LfnOfs
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a008028 00000008 t VolumeStr
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a008064 000001f2 t cvt1.5491
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a008258 000000bc t cvt2.5492
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a008314 00000100 t uc850
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10000a58 00002000 b ucHeap
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10000a54 00000004 b pucAlignedHeap.11438
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10002a58 00000004 b xNextFreeByte
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a003b72 0000001e t prvIsQueueFull
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a003b90 0000001a t prvIsQueueEmpty
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a003baa 00000076 t prvCopyDataToQueue
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a003c20 00000024 t prvCopyDataFromQueue
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a003c44 0000006e t prvUnlockQueue
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a003d38 00000022 t prvInitialiseNewQueue
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10002a5c 00000168 b uxIdleTaskStack.10728
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10002bc4 000005a0 b uxTimerTaskStack.10735
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003164 00000060 b xIdleTaskTCB.10727
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:100031c4 00000060 b xTimerTaskTCB.10734
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a004340 0000002c t prvResetNextTaskUnblockTime
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a00436c 00000092 t prvInitialiseNewTask
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a004400 00000068 t prvInitialiseTaskLists
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a004468 000000ac t prvAddNewTaskToReadyList
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a004514 00000038 t prvDeleteTCB
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a00454c 0000004c t prvCheckTasksWaitingTermination
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a004598 00000028 t prvIdleTask
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0045c0 00000098 t prvAddCurrentTaskToDelayedList
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003228 00000004 b pxDelayedTaskList
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1000322c 00000004 b pxOverflowDelayedTaskList
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003230 0000008c b pxReadyTasksLists
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:100032bc 00000004 b uxCurrentNumberOfTasks
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:100032c0 00000004 b uxDeletedTasksWaitingCleanUp
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:100032c4 00000004 b uxPendedTicks
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:100032c8 00000004 b uxSchedulerSuspended
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:100032cc 00000004 b uxTaskNumber
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:100032d0 00000004 b uxTopReadyPriority
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:100032d4 00000014 b xDelayedTaskList1
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:100032e8 00000014 b xDelayedTaskList2
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:100032fc 00000004 b xNextTaskUnblockTime
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003300 00000004 b xNumOfOverflows
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003304 00000014 b xPendingReadyList
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003318 00000004 b xSchedulerRunning
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1000331c 00000014 b xSuspendedTaskList
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003330 00000014 b xTasksWaitingTermination
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003344 00000004 b xTickCount
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003348 00000004 b xYieldPending
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a004d68 00000020 t prvGetNextExpireTime
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a004d88 00000048 t prvInsertTimerInActiveList
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a004dd0 00000070 t prvCheckForValidListAndQueue
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a005184 00000016 t prvTimerTask
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a004f10 00000078 t prvSwitchTimerLists
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a004f88 0000002c t prvSampleTimeNow
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a004fb4 00000060 t prvProcessExpiredTimer
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a005014 00000074 t prvProcessTimerOrBlockTask
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a005088 000000fc t prvProcessReceivedCommands
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1000334c 00000004 b pxCurrentTimerList
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003350 00000004 b pxOverflowTimerList
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003354 000000a0 b ucStaticTimerQueueStorage.11828
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:100033f4 00000014 b xActiveTimerList1
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003408 00000014 b xActiveTimerList2
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1000341c 00000004 b xLastTime.11777
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003420 00000050 b xStaticTimerQueue.11827
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003470 00000004 b xTimerQueue
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003474 00000004 b xTimerTaskHandle
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a00519c 00000040 t prvTaskExitError
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a0051dc 00000022 t prvPortStartFirstTask
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a005204 0000000e t vPortEnableVFP
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a005270 t pxCurrentTCBConst2
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a005350 t pxCurrentTCBConst
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10003478 00000001 b ucMaxSysCallPriority
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1000347c 00000004 b ulMaxPRIGROUPValue
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:10000008 00000004 d uxCriticalNesting
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a005524 00000018 t newCardStatus
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a00553c 00000004 t chk_power
examples/c/tp_pcse_rtos1_b/out/tp_pcse_rtos1_b.elf:1a005540 00000024 t SSPSend
